From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),RF (mm),AT (degree C)
2022-01-11 10:00:00,44.2,46.0,4.6,21.35,14.87,47.23,1.71,0.47,11.64,7.52,99.99,1.24,180.11274390508322,140.01,0.0,
2022-01-11 11:00:00,53.2,57.6,4.93,24.67,16.88,49.61,1.6,1.14,11.58,8.16,99.99,1.39,180.11274390508322,172.19,0.0,
2022-01-11 12:00:00,53.3,59.5,5.38,24.16,16.97,48.68,1.92,1.04,13.5,9.03,99.99,1.16,180.11274390508322,188.92,0.0,
2022-01-11 13:00:00,,,4.74,20.95,14.77,44.99,1.44,0.62,17.07,9.52,99.99,1.65,180.11274390508322,183.8,0.0,
2022-01-11 14:00:00,64.0,68.4,3.96,19.51,13.33,46.26,2.13,0.85,22.59,10.27,99.99,1.32,180.11274390508322,109.22,0.0,
2022-01-11 15:00:00,62.17,68.73,2.2,18.58,11.48,52.31,11.91,0.55,26.35,10.51,99.99,1.34,180.11274390508322,46.59,0.0,
2022-01-11 16:00:00,57.73,65.8,2.87,19.12,12.31,56.5,2.24,0.9,25.28,10.59,99.99,1.11,180.11274390508322,18.61,0.0,
2022-01-12 08:00:00,76.25,84.85,3.49,22.51,14.59,44.82,1.54,1.06,15.12,10.82,99.99,0.56,180.11274390508322,25.51,0.0,
2022-01-12 09:00:00,81.68,89.95,3.92,21.71,14.51,49.53,1.84,1.01,16.39,11.24,99.99,0.99,180.11274390508322,85.3,0.0,
2022-01-12 10:00:00,88.8,92.0,4.53,19.36,13.77,51.03,1.8,0.44,23.85,11.91,99.99,1.69,180.11274390508322,249.15,0.0,
2022-01-12 11:00:00,80.6,90.5,3.23,18.04,12.03,43.57,0.88,1.15,27.74,12.75,99.99,0.9,180.11274390508322,272.76,0.0,
2022-01-12 12:00:00,82.22,90.98,3.5,16.53,11.46,42.41,1.26,0.79,28.29,12.77,99.99,0.67,180.11274390508322,204.21,0.0,
2022-01-12 13:00:00,89.53,92.57,3.34,16.78,11.47,46.62,1.41,1.06,25.47,12.64,99.99,1.28,180.11274390508322,138.24,0.0,
2022-01-12 14:00:00,82.47,90.7,2.8,17.78,11.55,46.37,1.16,1.09,26.94,13.04,99.99,0.73,180.11274390508322,138.48,0.0,
2022-01-12 15:00:00,79.45,88.8,2.9,19.73,12.66,50.8,1.62,1.44,26.02,13.04,99.99,1.17,180.11274390508322,124.94,0.0,
2022-01-12 16:00:00,76.3,88.9,3.59,19.01,12.82,52.02,3.38,0.95,25.2,13.03,99.99,0.41,180.11274390508322,53.03,0.0,
2022-01-13 08:00:00,94.9,103.0,3.59,16.81,11.69,49.34,0.77,1.05,26.32,10.49,99.99,0.57,180.11274390508322,28.15,0.0,
2022-01-13 09:00:00,,,2.83,17.46,11.4,48.04,0.79,0.94,26.77,10.66,99.99,0.69,180.11274390508322,47.48,0.0,
2022-01-13 10:00:00,86.83,90.53,3.58,17.95,12.27,47.16,0.89,1.14,26.91,11.42,99.99,0.76,180.11274390508322,163.17,0.0,
2022-01-13 11:00:00,80.6,87.95,2.77,15.54,10.36,40.2,0.63,0.86,27.76,12.04,99.99,0.87,180.11274390508322,278.6,0.0,
2022-01-13 12:00:00,79.2,92.2,3.34,16.84,11.5,42.61,1.5,1.11,30.35,12.94,99.99,1.02,180.11274390508322,431.83,0.0,
2022-01-13 13:00:00,87.4,95.3,3.46,15.89,11.1,45.0,2.11,0.95,32.0,13.65,99.83,1.11,180.11274390508322,417.44,0.0,
2022-01-13 14:00:00,86.55,94.9,3.85,17.02,12.0,48.88,1.76,1.2,34.23,13.88,99.53,0.91,180.11274390508322,344.08,0.0,
2022-01-13 15:00:00,81.7,97.0,4.25,20.49,14.13,45.12,2.17,1.3,33.86,14.01,99.39,0.96,180.11274390508322,242.59,0.0,
2022-01-13 16:00:00,85.8,97.8,4.01,19.18,13.26,50.36,1.57,0.64,34.56,13.76,99.49,0.23,180.11274390508322,108.01,0.0,
2022-01-14 08:00:00,89.8,104.8,5.15,29.54,19.59,44.03,2.73,0.87,7.36,9.7,99.99,0.29,180.11274390508322,,0.0,
2022-01-14 09:00:00,,,4.7,22.96,15.79,48.0,3.79,0.94,21.55,9.7,99.99,0.42,180.11274390508322,,0.0,
2022-01-14 10:00:00,92.4,118.8,3.46,18.56,12.44,48.93,4.03,1.04,29.5,9.7,99.99,0.56,180.11274390508322,,0.0,
2022-01-14 11:00:00,90.8,105.8,4.04,19.36,13.37,47.92,3.78,1.33,28.08,9.7,99.99,0.75,180.11274390508322,,0.0,
2022-01-14 12:00:00,97.6,113.3,4.64,17.89,13.09,43.66,2.33,0.94,29.57,9.7,99.99,0.91,180.11274390508322,,0.0,
2022-01-14 13:00:00,98.6,113.03,3.63,17.9,12.28,48.26,2.74,0.99,32.2,9.7,99.99,0.82,180.11274390508322,,0.0,
2022-01-14 14:00:00,95.73,106.23,3.34,18.94,12.32,52.09,1.89,0.93,33.41,10.94,99.7,0.74,180.11274390508322,167.69,0.0,
2022-01-14 15:00:00,92.4,106.0,5.47,16.84,13.22,56.99,16.34,0.52,52.23,14.06,98.99,0.91,180.11274390508322,153.06,0.0,
2022-01-14 16:00:00,85.1,105.15,3.41,17.3,11.8,51.83,1.62,0.7,38.51,13.56,99.2,0.9,180.11274390508322,85.22,0.0,
2022-01-15 08:00:00,71.4,85.3,4.19,15.76,11.62,46.75,0.84,1.03,20.34,8.03,99.99,0.66,180.11274390508322,22.46,0.0,
2022-01-15 09:00:00,70.3,86.7,3.43,17.81,12.07,48.12,1.3,0.91,19.44,8.27,99.99,0.73,180.11274390508322,53.3,0.0,
2022-01-15 10:00:00,80.2,87.83,4.18,16.91,12.21,46.24,0.7,1.29,19.01,8.85,99.99,0.52,180.11274390508322,134.5,0.0,
2022-01-15 11:00:00,76.3,91.6,4.8,16.18,12.34,42.83,0.02,1.1,19.38,9.71,99.99,0.25,180.11274390508322,130.3,0.0,
2022-01-15 12:00:00,83.3,87.17,5.2,14.51,11.78,49.89,4.77,0.97,27.78,9.94,99.99,0.58,180.11274390508322,181.81,0.0,
2022-01-15 13:00:00,84.5,90.15,4.92,15.04,11.84,54.9,4.96,0.69,27.09,10.26,99.99,0.62,180.11274390508322,213.66,0.0,
2022-01-15 14:00:00,85.95,96.33,5.59,20.37,15.16,59.23,2.98,0.84,25.69,10.83,99.99,0.63,180.11274390508322,230.71,0.0,
2022-01-15 15:00:00,89.05,105.88,5.78,27.39,18.98,59.52,0.87,0.71,23.48,11.29,99.99,0.83,180.11274390508322,167.65,0.0,
2022-01-15 16:00:00,93.87,118.5,3.91,21.38,14.33,51.9,0.14,0.9,22.9,10.72,99.99,1.04,180.11274390508322,75.78,0.0,
2022-01-16 08:00:00,76.12,90.35,4.59,18.34,13.29,58.43,0.45,0.92,15.04,8.11,99.99,0.85,180.11274390508322,50.92,0.0,
2022-01-16 09:00:00,82.9,99.77,4.51,17.32,12.69,55.84,0.68,0.66,15.04,8.39,99.99,0.78,180.11274390508322,116.15,0.0,
2022-01-16 10:00:00,84.0,99.9,4.54,15.91,11.97,49.61,0.2,1.26,17.14,8.77,99.99,0.9,180.11274390508322,183.47,0.0,
2022-01-16 11:00:00,85.2,93.77,4.69,15.54,11.9,48.78,0.12,1.15,19.08,9.52,99.99,0.54,180.11274390508322,288.38,0.0,
2022-01-16 12:00:00,82.25,93.65,4.79,18.14,13.35,56.07,0.59,1.11,19.36,10.28,99.99,0.86,180.11274390508322,295.78,0.0,
2022-01-16 13:00:00,90.0,92.7,5.82,18.56,14.4,67.0,0.58,0.85,18.79,10.26,99.99,1.39,180.11274390508322,358.37,0.0,
2022-01-16 14:00:00,85.73,101.87,5.23,17.39,13.31,61.26,1.25,0.99,21.64,11.36,99.95,1.07,180.11274390508322,401.44,0.0,
2022-01-16 15:00:00,85.55,101.35,5.18,15.71,12.39,60.81,0.7,1.0,22.36,11.92,99.69,0.57,180.11274390508322,295.17,0.0,
2022-01-16 16:00:00,85.3,93.75,4.73,15.49,11.91,52.32,1.17,1.51,20.75,11.52,99.99,0.65,180.11274390508322,94.26,0.0,
2022-01-17 08:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-01-17 09:00:00,135.6,166.57,5.79,30.17,20.44,53.55,2.22,0.71,10.32,8.58,99.99,0.86,180.11274390508322,95.34,0.0,
2022-01-17 10:00:00,145.65,170.75,6.38,28.64,20.12,55.03,1.44,1.18,15.19,9.43,99.99,0.79,180.11274390508322,189.79,0.0,
2022-01-17 11:00:00,150.0,169.7,5.09,28.31,18.9,56.17,1.79,0.87,17.01,9.84,99.99,0.61,180.11274390508322,171.53,0.0,
2022-01-17 12:00:00,140.0,178.5,6.6,28.91,20.43,74.96,1.26,0.87,21.43,10.73,99.99,1.0,180.11274390508322,246.47,0.0,
2022-01-17 13:00:00,161.1,186.77,6.09,27.41,19.23,70.59,1.73,1.22,26.82,11.44,99.82,0.53,180.11274390508322,290.21,0.0,
2022-01-17 14:00:00,159.6,188.4,5.52,26.36,18.23,62.5,2.02,0.87,29.07,12.13,99.49,0.8,180.11274390508322,285.34,0.0,
2022-01-17 15:00:00,134.4,165.75,4.64,26.51,17.6,59.2,2.13,1.31,34.3,12.85,99.08,0.55,180.11274390508322,269.96,0.0,
2022-01-17 16:00:00,162.9,206.0,3.84,26.5,16.94,57.36,1.53,0.93,33.9,12.59,98.99,0.44,180.11274390508322,88.21,0.0,
2022-01-18 08:00:00,105.43,133.42,4.33,23.04,15.54,54.41,1.82,0.94,10.77,8.69,99.99,1.32,180.11274390508322,34.16,0.0,
2022-01-18 09:00:00,109.72,131.97,5.05,22.69,15.94,53.14,1.98,1.29,12.46,8.88,99.99,1.21,180.11274390508322,78.58,0.0,
2022-01-18 10:00:00,112.47,141.57,6.16,23.52,17.26,58.75,1.62,1.19,11.12,9.17,99.99,1.0,180.11274390508322,121.25,0.0,
2022-01-18 11:00:00,117.53,149.2,6.28,24.03,17.63,66.13,1.61,1.31,13.28,9.67,99.99,0.95,180.11274390508322,198.52,0.0,
2022-01-18 12:00:00,124.07,152.77,5.71,23.42,16.85,63.58,0.94,0.8,17.4,10.48,99.99,0.97,180.11274390508322,287.21,0.0,
2022-01-18 13:00:00,128.38,156.38,4.68,23.81,16.22,59.63,1.07,0.87,18.5,10.78,99.99,1.84,180.11274390508322,224.88,0.0,
2022-01-18 14:00:00,132.6,162.5,4.53,22.01,15.16,51.73,0.87,0.99,19.59,11.06,99.99,1.4,180.11274390508322,222.67,0.0,
2022-01-18 15:00:00,140.1,172.4,5.03,21.84,15.47,53.16,0.72,1.02,20.01,11.31,99.99,1.4,180.11274390508322,156.28,0.0,
2022-01-18 16:00:00,148.47,177.97,4.68,23.78,16.2,57.09,1.85,1.11,19.79,11.28,99.99,1.01,180.11274390508322,86.68,0.0,
2022-01-19 08:00:00,134.68,166.05,4.14,25.04,16.43,52.57,3.5,1.12,16.52,9.24,99.99,0.94,180.11274390508322,44.2,0.0,
2022-01-19 09:00:00,132.3,150.3,4.37,23.45,15.79,56.58,3.0,0.96,17.11,9.59,99.99,0.4,180.11274390508322,80.62,0.0,
2022-01-19 10:00:00,136.12,147.75,5.24,23.1,16.3,68.9,2.92,1.08,18.06,10.21,99.99,0.56,180.11274390508322,193.07,0.0,
2022-01-19 11:00:00,140.22,149.1,5.24,23.2,16.35,68.78,4.11,1.24,22.03,11.68,99.99,0.71,180.11274390508322,414.16,0.0,
2022-01-19 12:00:00,136.05,146.7,,,,,2.98,1.12,24.48,12.65,99.99,0.7,180.11274390508322,477.83,0.0,
2022-01-19 13:00:00,131.47,144.57,,,,,3.46,1.03,27.93,13.02,99.99,0.74,180.11274390508322,171.41,0.0,
2022-01-19 14:00:00,126.65,152.2,4.04,9.11,14.68,17.39,4.8,0.81,25.08,12.82,99.99,0.86,180.11274390508322,163.81,0.0,
2022-01-19 15:00:00,131.12,159.15,95.14,102.37,117.36,168.58,7.44,1.01,24.34,13.45,99.99,0.58,180.11274390508322,184.43,0.0,
2022-01-19 16:00:00,143.3,167.75,5.52,37.98,24.3,82.92,2.76,0.81,23.34,13.31,99.99,0.5,180.11274390508322,70.09,0.0,
2022-01-20 08:00:00,64.88,97.12,6.34,24.05,17.68,63.36,1.55,0.71,2.82,9.79,99.99,0.38,180.11274390508322,29.79,0.0,
2022-01-20 09:00:00,65.48,94.92,6.91,26.59,19.47,72.29,6.85,0.59,3.99,10.15,99.99,0.46,180.11274390508322,48.49,0.0,
2022-01-20 10:00:00,87.65,121.65,6.39,24.46,17.95,74.46,7.14,1.2,6.12,10.39,99.99,0.48,180.11274390508322,91.92,0.0,
2022-01-20 11:00:00,84.8,116.3,6.21,22.71,16.88,72.54,16.88,1.46,11.98,10.75,99.99,0.63,180.11274390508322,118.35,0.0,
2022-01-20 12:00:00,188.47,201.85,5.23,20.73,15.06,61.99,2.72,1.08,14.93,11.4,99.99,0.67,180.11274390508322,189.0,0.0,
2022-01-20 13:00:00,200.0,230.87,3.49,24.0,13.82,58.76,0.27,1.08,20.57,12.51,99.38,0.63,180.11274390508322,183.57,0.0,
2022-01-20 14:00:00,193.6,200.65,4.98,21.49,15.25,63.85,1.82,1.2,24.0,13.27,99.99,0.8,180.11274390508322,206.95,0.0,
2022-01-20 15:00:00,148.95,173.33,5.19,23.52,16.48,59.25,11.01,0.98,26.43,13.86,99.99,0.36,180.11274390508322,162.24,0.0,
2022-01-20 16:00:00,127.32,137.25,5.22,29.37,19.56,65.59,1.55,0.78,22.03,13.69,99.99,0.49,180.11274390508322,65.47,0.0,
2022-01-21 08:00:00,181.98,238.43,6.59,37.5,24.91,51.62,9.1,0.8,3.23,10.9,99.99,0.38,180.11274390508322,42.16,0.0,
2022-01-21 09:00:00,185.22,235.55,4.61,26.49,17.56,52.69,8.74,0.77,16.56,11.4,99.99,0.83,180.11274390508322,124.61,0.0,
2022-01-21 10:00:00,178.1,219.4,5.45,28.06,19.07,56.85,6.66,0.79,22.86,12.42,99.99,0.48,180.11274390508322,180.05,0.0,
2022-01-21 11:00:00,,,4.06,24.07,15.86,57.18,2.09,0.77,20.95,13.32,99.99,0.64,180.11274390508322,336.81,0.0,
2022-01-21 12:00:00,,,4.69,24.53,16.61,58.45,0.67,0.72,14.06,14.41,99.92,0.83,180.11274390508322,504.62,0.0,
2022-01-21 13:00:00,84.8,90.6,4.7,23.62,16.14,56.86,35.07,0.71,38.1,15.66,99.16,1.0,180.11274390508322,517.57,0.0,
2022-01-21 14:00:00,70.38,101.5,4.94,21.0,14.76,51.05,8.08,0.91,32.9,16.1,98.99,1.09,180.11274390508322,396.67,0.0,
2022-01-21 15:00:00,118.98,142.53,3.65,7.6,18.7,14.3,16.97,1.08,38.65,16.12,98.99,0.86,180.11274390508322,237.29,0.0,
2022-01-21 16:00:00,102.7,117.78,3.58,8.64,15.42,21.99,28.38,0.81,36.2,15.71,98.99,0.64,180.11274390508322,123.63,0.0,
2022-01-22 08:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-01-22 09:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-01-22 10:00:00,,,,,,,,,,,,,180.11274390508322,,,
2022-01-22 11:00:00,,,,,,,,,,,,,180.11274390508322,,0.0,
2022-01-22 12:00:00,94.7,587.2,3.87,8.97,17.9,20.14,0.72,0.84,22.96,12.66,98.69,2.92,180.11274390508322,145.61,0.0,
2022-01-22 13:00:00,,1.4,3.9,7.6,16.77,16.46,,0.82,22.72,,,2.31,180.11274390508322,,0.75,
2022-01-22 14:00:00,31.43,57.4,3.27,6.37,17.5,13.31,40.46,0.8,20.82,11.75,99.55,1.87,180.11274390508322,24.87,0.25,
2022-01-22 15:00:00,28.53,58.6,3.4,8.8,18.82,16.97,,0.8,20.74,11.48,99.99,1.69,180.11274390508322,6.95,1.12,
2022-01-22 16:00:00,29.88,59.78,3.53,7.79,18.0,18.55,0.61,0.76,19.52,11.57,99.99,1.5,180.11274390508322,8.94,0.25,
2022-01-23 08:00:00,,,3.25,7.35,19.34,13.81,1.96,0.78,5.12,11.12,99.99,0.69,180.11274390508322,19.57,0.0,
2022-01-23 09:00:00,,,3.0,6.82,20.06,23.86,2.21,0.75,5.34,11.17,99.99,0.97,180.11274390508322,36.07,0.0,
2022-01-23 10:00:00,,,,,,,,,,,,,180.11274390508322,,0.0,
2022-01-23 11:00:00,83.17,177.43,4.13,8.53,15.84,17.83,,0.85,12.1,13.16,99.99,0.9,180.11274390508322,232.48,0.0,
2022-01-23 12:00:00,,,4.0,7.65,17.08,22.61,0.02,0.82,13.41,13.22,99.99,1.18,180.11274390508322,195.44,0.0,
2022-01-23 13:00:00,34.03,60.97,3.41,5.97,15.1,16.97,,0.79,14.48,13.44,99.99,1.52,180.11274390508322,181.22,0.0,
2022-01-23 14:00:00,32.92,62.05,3.58,8.53,16.95,16.87,1.24,0.79,17.97,14.2,99.99,1.5,180.11274390508322,391.18,0.0,
2022-01-23 15:00:00,81.85,92.33,3.96,7.78,18.13,17.66,1.06,0.83,21.18,14.53,99.86,1.46,180.11274390508322,240.53,0.0,
2022-01-23 16:00:00,79.85,95.12,3.21,8.22,17.46,16.8,1.78,0.76,21.26,14.3,99.49,1.18,180.11274390508322,131.13,0.0,
2022-01-24 08:00:00,34.9,54.68,3.43,8.19,16.36,16.91,1.67,0.8,4.52,7.83,99.99,0.8,180.11274390508322,82.28,0.0,
2022-01-24 09:00:00,44.4,45.7,4.24,6.85,17.7,20.44,2.0,0.83,5.09,7.9,99.99,0.64,180.11274390508322,142.53,0.0,
2022-01-24 10:00:00,54.8,56.7,3.56,7.82,20.52,18.48,2.36,0.81,8.14,8.94,99.99,0.87,180.11274390508322,175.22,0.0,
2022-01-24 11:00:00,,,2.85,9.97,17.63,24.24,2.25,0.72,10.67,9.33,99.99,0.71,180.11274390508322,211.3,0.0,
2022-01-24 12:00:00,52.4,59.45,3.28,8.05,16.85,17.2,145.08,0.76,28.02,12.86,97.52,0.78,180.11274390508322,627.62,0.0,
2022-01-24 13:00:00,53.62,58.4,3.22,9.22,17.0,20.72,0.49,0.79,24.83,13.46,99.99,0.64,180.11274390508322,337.42,0.0,
